bezirk,kategorie_raw,criticality,n,hilfsfrist_quote,kategorie_code,Hauptbeschwerde_Text_Original
Charlottenburg-Wilmersdorf,1.0,A,1230,0.0975609756097561,01,"Bauchschmerzen, -beschwerden"
Charlottenburg-Wilmersdorf,1.0,C,5271,0.19104534243976476,01,"Bauchschmerzen, -beschwerden"
Charlottenburg-Wilmersdorf,1.0,D,901,0.21309655937846836,01,"Bauchschmerzen, -beschwerden"
Charlottenburg-Wilmersdorf,2.0,A,90,0.13333333333333333,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Charlottenburg-Wilmersdorf,2.0,B,271,0.14760147601476015,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Charlottenburg-Wilmersdorf,2.0,C,725,0.2882758620689655,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Charlottenburg-Wilmersdorf,2.0,D,230,0.3782608695652174,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Charlottenburg-Wilmersdorf,3.0,A,39,0.1282051282051282,03,Tierbiss / Tierangriff
Charlottenburg-Wilmersdorf,3.0,B,71,0.15492957746478872,03,Tierbiss / Tierangriff
Charlottenburg-Wilmersdorf,4.0,A,173,0.15606936416184972,04,Körperverletzung / Sexualdelikt / Elektroschocker
Charlottenburg-Wilmersdorf,4.0,B,2412,0.22263681592039802,04,Körperverletzung / Sexualdelikt / Elektroschocker
Charlottenburg-Wilmersdorf,4.0,D,328,0.27439024390243905,04,Körperverletzung / Sexualdelikt / Elektroschocker
Charlottenburg-Wilmersdorf,5.0,A,52,0.1346153846153846,05,Rückenschmerzen (Nicht traumatische Rückenschmerzen oder ältere Verletzung)
Charlottenburg-Wilmersdorf,5.0,C,2075,0.14506024096385542,05,Rückenschmerzen (Nicht traumatische Rückenschmerzen oder ältere Verletzung)
Charlottenburg-Wilmersdorf,5.0,D,419,0.22195704057279236,05,Rückenschmerzen (Nicht traumatische Rückenschmerzen oder ältere Verletzung)
Charlottenburg-Wilmersdorf,6.0,C,7375,0.23484745762711864,06,Atembeschwerden
Charlottenburg-Wilmersdorf,6.0,D,6331,0.33154320012636235,06,Atembeschwerden
Charlottenburg-Wilmersdorf,6.0,E,108,0.37037037037037035,06,Atembeschwerden
Charlottenburg-Wilmersdorf,7.0,A,120,0.2,07,Verbrennungen (Verbrühungen) / Explosion (Detonation)
Charlottenburg-Wilmersdorf,7.0,B,40,0.1,07,Verbrennungen (Verbrühungen) / Explosion (Detonation)
Charlottenburg-Wilmersdorf,7.0,C,39,0.48717948717948717,07,Verbrennungen (Verbrühungen) / Explosion (Detonation)
Charlottenburg-Wilmersdorf,9.0,D,212,0.49056603773584906,09,"Kreislauf-, Atemstillstand / Tote Person"
Charlottenburg-Wilmersdorf,9.0,E,1248,0.5833333333333334,09,"Kreislauf-, Atemstillstand / Tote Person"
Charlottenburg-Wilmersdorf,10.0,A,691,0.23154848046309695,10,Brustschmerzen / Andere Beschwerden in der Brust (Nicht Traumatisch)
Charlottenburg-Wilmersdorf,10.0,C,4674,0.23234916559691912,10,Brustschmerzen / Andere Beschwerden in der Brust (Nicht Traumatisch)
Charlottenburg-Wilmersdorf,10.0,D,3368,0.3417458432304038,10,Brustschmerzen / Andere Beschwerden in der Brust (Nicht Traumatisch)
Charlottenburg-Wilmersdorf,11.0,D,239,0.3682008368200837,11,Atemwegsverlegung (Durch Fremdkörper)
Charlottenburg-Wilmersdorf,11.0,E,30,0.7,11,Atemwegsverlegung (Durch Fremdkörper)
Charlottenburg-Wilmersdorf,12.0,A,1189,0.26661059714045415,12,Krampfanfall
Charlottenburg-Wilmersdorf,12.0,B,190,0.2789473684210526,12,Krampfanfall
Charlottenburg-Wilmersdorf,12.0,C,664,0.286144578313253,12,Krampfanfall
Charlottenburg-Wilmersdorf,12.0,D,1256,0.45222929936305734,12,Krampfanfall
Charlottenburg-Wilmersdorf,13.0,C,942,0.21231422505307856,13,Blutzuckerentgleisungen
Charlottenburg-Wilmersdorf,13.0,D,89,0.4606741573033708,13,Blutzuckerentgleisungen
Charlottenburg-Wilmersdorf,15.0,C,113,0.2743362831858407,15,Stromunfall / Blitzschlag
Charlottenburg-Wilmersdorf,16.0,A,232,0.2025862068965517,16,Augenprobleme / Verletzungen
Charlottenburg-Wilmersdorf,16.0,B,126,0.2222222222222222,16,Augenprobleme / Verletzungen
Charlottenburg-Wilmersdorf,17.0,A,7476,0.18218298555377208,17,Sturz / Absturz
Charlottenburg-Wilmersdorf,17.0,B,14764,0.20895421295041994,17,Sturz / Absturz
Charlottenburg-Wilmersdorf,17.0,C,405,0.2271604938271605,17,Sturz / Absturz
Charlottenburg-Wilmersdorf,17.0,D,2795,0.2618962432915921,17,Sturz / Absturz
Charlottenburg-Wilmersdorf,18.0,B,261,0.09195402298850575,18,Kopfschmerzen
Charlottenburg-Wilmersdorf,18.0,C,950,0.2063157894736842,18,Kopfschmerzen
Charlottenburg-Wilmersdorf,19.0,A,147,0.19727891156462585,19,Herzbeschwerden / Implantierter Defibrillator
Charlottenburg-Wilmersdorf,19.0,C,6616,0.22808343409915358,19,Herzbeschwerden / Implantierter Defibrillator
Charlottenburg-Wilmersdorf,19.0,D,1891,0.3352723426758329,19,Herzbeschwerden / Implantierter Defibrillator
Charlottenburg-Wilmersdorf,20.0,B,168,0.18452380952380953,20,"Hitze-, Kälteprobleme"
Charlottenburg-Wilmersdorf,20.0,D,35,0.2571428571428571,20,"Hitze-, Kälteprobleme"
Charlottenburg-Wilmersdorf,21.0,A,210,0.08095238095238096,21,Blutung / Wunden
Charlottenburg-Wilmersdorf,21.0,B,4466,0.18987908643081056,21,Blutung / Wunden
Charlottenburg-Wilmersdorf,21.0,C,153,0.22875816993464052,21,Blutung / Wunden
Charlottenburg-Wilmersdorf,21.0,D,1650,0.25393939393939396,21,Blutung / Wunden
Charlottenburg-Wilmersdorf,23.0,B,1827,0.18555008210180624,23,Überdosis / Vergiftung (Einnahme)
Charlottenburg-Wilmersdorf,23.0,C,5007,0.23646894347912922,23,Überdosis / Vergiftung (Einnahme)
Charlottenburg-Wilmersdorf,23.0,D,329,0.41033434650455924,23,Überdosis / Vergiftung (Einnahme)
Charlottenburg-Wilmersdorf,23.0,O,45,0.13333333333333333,23,Überdosis / Vergiftung (Einnahme)
Charlottenburg-Wilmersdorf,24.0,A,42,0.16666666666666666,24,Schwangerschaft / Geburt / Fehlgeburt
Charlottenburg-Wilmersdorf,24.0,B,298,0.26174496644295303,24,Schwangerschaft / Geburt / Fehlgeburt
Charlottenburg-Wilmersdorf,24.0,C,307,0.2247557003257329,24,Schwangerschaft / Geburt / Fehlgeburt
Charlottenburg-Wilmersdorf,24.0,D,445,0.27415730337078653,24,Schwangerschaft / Geburt / Fehlgeburt
Charlottenburg-Wilmersdorf,24.0,O,57,0.08771929824561403,24,Schwangerschaft / Geburt / Fehlgeburt
Charlottenburg-Wilmersdorf,25.0,A,3142,0.11394016549968174,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Charlottenburg-Wilmersdorf,25.0,B,3295,0.2039453717754173,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Charlottenburg-Wilmersdorf,25.0,C,901,0.2397336293007769,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Charlottenburg-Wilmersdorf,25.0,D,523,0.26195028680688337,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Charlottenburg-Wilmersdorf,25.0,O,344,0.08430232558139535,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Charlottenburg-Wilmersdorf,26.0,A,747,0.09772423025435073,26,Kranke Person (Spezielle Krankheitsbilder)
Charlottenburg-Wilmersdorf,26.0,B,5805,0.11042204995693368,26,Kranke Person (Spezielle Krankheitsbilder)
Charlottenburg-Wilmersdorf,26.0,C,5820,0.24192439862542955,26,Kranke Person (Spezielle Krankheitsbilder)
Charlottenburg-Wilmersdorf,26.0,D,821,0.2582216808769793,26,Kranke Person (Spezielle Krankheitsbilder)
Charlottenburg-Wilmersdorf,27.0,D,63,0.3968253968253968,27,"Stich-, Schuss-, Pfählungsverletzung"
Charlottenburg-Wilmersdorf,28.0,C,4969,0.23223988730126785,28,Schlaganfall / Transitorische Ischämische Attacke (TIA)
Charlottenburg-Wilmersdorf,29.0,A,102,0.35294117647058826,29,Verkehrsunfall
Charlottenburg-Wilmersdorf,29.0,B,1289,0.36772692009309543,29,Verkehrsunfall
Charlottenburg-Wilmersdorf,29.0,D,1047,0.46131805157593125,29,Verkehrsunfall
Charlottenburg-Wilmersdorf,30.0,A,4187,0.15643658944351566,30,Verletzungen
Charlottenburg-Wilmersdorf,30.0,B,4267,0.20459339114131708,30,Verletzungen
Charlottenburg-Wilmersdorf,30.0,D,637,0.25902668759811615,30,Verletzungen
Charlottenburg-Wilmersdorf,31.0,A,4124,0.2507274490785645,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Charlottenburg-Wilmersdorf,31.0,C,4761,0.24910733039277463,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Charlottenburg-Wilmersdorf,31.0,D,7787,0.34942853473738283,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Charlottenburg-Wilmersdorf,31.0,E,62,0.46774193548387094,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Charlottenburg-Wilmersdorf,32.0,B,2899,0.2345636426353915,32,Unklares Geschehen (Person in Notlage)
Charlottenburg-Wilmersdorf,32.0,D,628,0.3089171974522293,32,Unklares Geschehen (Person in Notlage)
Charlottenburg-Wilmersdorf,33.0,A,452,0.1902654867256637,33,Anforderung von Rettungsmittel durch Versorgungseinrichtung / Palliative Medizin / Einweisung
Charlottenburg-Wilmersdorf,33.0,C,362,0.19889502762430938,33,Anforderung von Rettungsmittel durch Versorgungseinrichtung / Palliative Medizin / Einweisung
Charlottenburg-Wilmersdorf,33.0,D,30,0.26666666666666666,33,Anforderung von Rettungsmittel durch Versorgungseinrichtung / Palliative Medizin / Einweisung
Charlottenburg-Wilmersdorf,34.0,B,95,0.4,34,AUM (Automatische Unfallmeldung)
Friedrichshain-Kreuzberg,1.0,A,1073,0.12301957129543337,01,"Bauchschmerzen, -beschwerden"
Friedrichshain-Kreuzberg,1.0,C,4300,0.24046511627906977,01,"Bauchschmerzen, -beschwerden"
Friedrichshain-Kreuzberg,1.0,D,839,0.26460071513706795,01,"Bauchschmerzen, -beschwerden"
Friedrichshain-Kreuzberg,2.0,A,75,0.21333333333333335,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Friedrichshain-Kreuzberg,2.0,B,251,0.24302788844621515,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Friedrichshain-Kreuzberg,2.0,C,759,0.3557312252964427,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Friedrichshain-Kreuzberg,2.0,D,196,0.5255102040816326,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Friedrichshain-Kreuzberg,3.0,A,42,0.19047619047619047,03,Tierbiss / Tierangriff
Friedrichshain-Kreuzberg,3.0,B,74,0.1891891891891892,03,Tierbiss / Tierangriff
Friedrichshain-Kreuzberg,4.0,A,364,0.2445054945054945,04,Körperverletzung / Sexualdelikt / Elektroschocker
Friedrichshain-Kreuzberg,4.0,B,4010,0.2800498753117207,04,Körperverletzung / Sexualdelikt / Elektroschocker
Friedrichshain-Kreuzberg,4.0,D,564,0.3882978723404255,04,Körperverletzung / Sexualdelikt / Elektroschocker
Friedrichshain-Kreuzberg,5.0,C,1470,0.19387755102040816,05,Rückenschmerzen (Nicht traumatische Rückenschmerzen oder ältere Verletzung)
Friedrichshain-Kreuzberg,5.0,D,272,0.25,05,Rückenschmerzen (Nicht traumatische Rückenschmerzen oder ältere Verletzung)
Friedrichshain-Kreuzberg,6.0,C,5723,0.3043858116372532,06,Atembeschwerden
Friedrichshain-Kreuzberg,6.0,D,4685,0.42134471718249733,06,Atembeschwerden
Friedrichshain-Kreuzberg,6.0,E,77,0.5714285714285714,06,Atembeschwerden
Friedrichshain-Kreuzberg,7.0,A,156,0.23076923076923078,07,Verbrennungen (Verbrühungen) / Explosion (Detonation)
Friedrichshain-Kreuzberg,7.0,B,36,0.2222222222222222,07,Verbrennungen (Verbrühungen) / Explosion (Detonation)
Friedrichshain-Kreuzberg,7.0,C,47,0.44680851063829785,07,Verbrennungen (Verbrühungen) / Explosion (Detonation)
Friedrichshain-Kreuzberg,9.0,D,149,0.7114093959731543,09,"Kreislauf-, Atemstillstand / Tote Person"
Friedrichshain-Kreuzberg,9.0,E,868,0.6889400921658986,09,"Kreislauf-, Atemstillstand / Tote Person"
Friedrichshain-Kreuzberg,10.0,A,791,0.2579013906447535,10,Brustschmerzen / Andere Beschwerden in der Brust (Nicht Traumatisch)
Friedrichshain-Kreuzberg,10.0,C,3579,0.29533389214864486,10,Brustschmerzen / Andere Beschwerden in der Brust (Nicht Traumatisch)
Friedrichshain-Kreuzberg,10.0,D,2285,0.4415754923413567,10,Brustschmerzen / Andere Beschwerden in der Brust (Nicht Traumatisch)
Friedrichshain-Kreuzberg,11.0,D,191,0.5026178010471204,11,Atemwegsverlegung (Durch Fremdkörper)
Friedrichshain-Kreuzberg,12.0,A,1376,0.3481104651162791,12,Krampfanfall
Friedrichshain-Kreuzberg,12.0,B,240,0.4375,12,Krampfanfall
Friedrichshain-Kreuzberg,12.0,C,659,0.3216995447647951,12,Krampfanfall
Friedrichshain-Kreuzberg,12.0,D,1273,0.4925373134328358,12,Krampfanfall
Friedrichshain-Kreuzberg,13.0,C,745,0.29261744966442954,13,Blutzuckerentgleisungen
Friedrichshain-Kreuzberg,13.0,D,74,0.5135135135135135,13,Blutzuckerentgleisungen
Friedrichshain-Kreuzberg,15.0,C,104,0.22115384615384615,15,Stromunfall / Blitzschlag
Friedrichshain-Kreuzberg,16.0,A,291,0.24742268041237114,16,Augenprobleme / Verletzungen
Friedrichshain-Kreuzberg,16.0,B,137,0.23357664233576642,16,Augenprobleme / Verletzungen
Friedrichshain-Kreuzberg,17.0,A,4080,0.22892156862745097,17,Sturz / Absturz
Friedrichshain-Kreuzberg,17.0,B,8605,0.2608948285880302,17,Sturz / Absturz
Friedrichshain-Kreuzberg,17.0,C,236,0.3050847457627119,17,Sturz / Absturz
Friedrichshain-Kreuzberg,17.0,D,1900,0.3563157894736842,17,Sturz / Absturz
Friedrichshain-Kreuzberg,18.0,B,245,0.16326530612244897,18,Kopfschmerzen
Friedrichshain-Kreuzberg,18.0,C,788,0.2982233502538071,18,Kopfschmerzen
Friedrichshain-Kreuzberg,19.0,A,195,0.2,19,Herzbeschwerden / Implantierter Defibrillator
Friedrichshain-Kreuzberg,19.0,C,4083,0.27798187607151603,19,Herzbeschwerden / Implantierter Defibrillator
Friedrichshain-Kreuzberg,19.0,D,1309,0.40565317035905274,19,Herzbeschwerden / Implantierter Defibrillator
Friedrichshain-Kreuzberg,20.0,B,184,0.25,20,"Hitze-, Kälteprobleme"
Friedrichshain-Kreuzberg,20.0,D,55,0.34545454545454546,20,"Hitze-, Kälteprobleme"
Friedrichshain-Kreuzberg,21.0,A,194,0.17010309278350516,21,Blutung / Wunden
Friedrichshain-Kreuzberg,21.0,B,3398,0.2486756915832843,21,Blutung / Wunden
Friedrichshain-Kreuzberg,21.0,C,91,0.3076923076923077,21,Blutung / Wunden
Friedrichshain-Kreuzberg,21.0,D,1250,0.3408,21,Blutung / Wunden
Friedrichshain-Kreuzberg,23.0,B,2180,0.21513761467889908,23,Überdosis / Vergiftung (Einnahme)
Friedrichshain-Kreuzberg,23.0,C,7610,0.30315374507227333,23,Überdosis / Vergiftung (Einnahme)
Friedrichshain-Kreuzberg,23.0,D,689,0.4876632801161103,23,Überdosis / Vergiftung (Einnahme)
Friedrichshain-Kreuzberg,23.0,O,69,0.15942028985507245,23,Überdosis / Vergiftung (Einnahme)
Friedrichshain-Kreuzberg,24.0,A,33,0.09090909090909091,24,Schwangerschaft / Geburt / Fehlgeburt
Friedrichshain-Kreuzberg,24.0,B,280,0.25357142857142856,24,Schwangerschaft / Geburt / Fehlgeburt
Friedrichshain-Kreuzberg,24.0,C,382,0.25392670157068065,24,Schwangerschaft / Geburt / Fehlgeburt
Friedrichshain-Kreuzberg,24.0,D,505,0.3089108910891089,24,Schwangerschaft / Geburt / Fehlgeburt
Friedrichshain-Kreuzberg,24.0,O,62,0.08064516129032258,24,Schwangerschaft / Geburt / Fehlgeburt
Friedrichshain-Kreuzberg,25.0,A,3571,0.18118174180901708,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Friedrichshain-Kreuzberg,25.0,B,3748,0.28281750266808964,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Friedrichshain-Kreuzberg,25.0,C,1016,0.31003937007874016,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Friedrichshain-Kreuzberg,25.0,D,602,0.34053156146179403,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Friedrichshain-Kreuzberg,25.0,O,406,0.15763546798029557,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Friedrichshain-Kreuzberg,26.0,A,556,0.1223021582733813,26,Kranke Person (Spezielle Krankheitsbilder)
Friedrichshain-Kreuzberg,26.0,B,4477,0.15635470180924727,26,Kranke Person (Spezielle Krankheitsbilder)
Friedrichshain-Kreuzberg,26.0,C,4314,0.2807139545665276,26,Kranke Person (Spezielle Krankheitsbilder)
Friedrichshain-Kreuzberg,26.0,D,695,0.320863309352518,26,Kranke Person (Spezielle Krankheitsbilder)
Friedrichshain-Kreuzberg,27.0,B,40,0.35,27,"Stich-, Schuss-, Pfählungsverletzung"
Friedrichshain-Kreuzberg,27.0,D,105,0.5714285714285714,27,"Stich-, Schuss-, Pfählungsverletzung"
Friedrichshain-Kreuzberg,28.0,C,2054,0.28140214216163584,28,Schlaganfall / Transitorische Ischämische Attacke (TIA)
Friedrichshain-Kreuzberg,29.0,A,71,0.5774647887323944,29,Verkehrsunfall
Friedrichshain-Kreuzberg,29.0,B,762,0.5091863517060368,29,Verkehrsunfall
Friedrichshain-Kreuzberg,29.0,D,988,0.590080971659919,29,Verkehrsunfall
Friedrichshain-Kreuzberg,30.0,A,4496,0.2117437722419929,30,Verletzungen
Friedrichshain-Kreuzberg,30.0,B,4540,0.2592511013215859,30,Verletzungen
Friedrichshain-Kreuzberg,30.0,D,677,0.345642540620384,30,Verletzungen
Friedrichshain-Kreuzberg,31.0,A,3143,0.2876232898504613,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Friedrichshain-Kreuzberg,31.0,C,3172,0.2985498108448928,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Friedrichshain-Kreuzberg,31.0,D,7339,0.4311214061861289,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Friedrichshain-Kreuzberg,32.0,B,2937,0.3009874021109976,32,Unklares Geschehen (Person in Notlage)
Friedrichshain-Kreuzberg,32.0,D,746,0.4450402144772118,32,Unklares Geschehen (Person in Notlage)
Friedrichshain-Kreuzberg,33.0,A,258,0.2558139534883721,33,Anforderung von Rettungsmittel durch Versorgungseinrichtung / Palliative Medizin / Einweisung
Friedrichshain-Kreuzberg,33.0,C,183,0.33879781420765026,33,Anforderung von Rettungsmittel durch Versorgungseinrichtung / Palliative Medizin / Einweisung
Friedrichshain-Kreuzberg,34.0,B,40,0.7,34,AUM (Automatische Unfallmeldung)
Lichtenberg,1.0,A,1458,0.045953360768175584,01,"Bauchschmerzen, -beschwerden"
Lichtenberg,1.0,C,5349,0.12338754907459339,01,"Bauchschmerzen, -beschwerden"
Lichtenberg,1.0,D,1050,0.1523809523809524,01,"Bauchschmerzen, -beschwerden"
Lichtenberg,2.0,A,61,0.08196721311475409,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Lichtenberg,2.0,B,215,0.14418604651162792,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Lichtenberg,2.0,C,522,0.17049808429118773,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Lichtenberg,2.0,D,164,0.21341463414634146,02,"Allergie (Überreaktion) / Kontakt mit giftigen Tieren (Stiche, Bisse)"
Lichtenberg,3.0,A,40,0.125,03,Tierbiss / Tierangriff
Lichtenberg,3.0,B,78,0.08974358974358974,03,Tierbiss / Tierangriff
Lichtenberg,4.0,A,183,0.13114754098360656,04,Körperverletzung / Sexualdelikt / Elektroschocker
Lichtenberg,4.0,B,1860,0.12634408602150538,04,Körperverletzung / Sexualdelikt / Elektroschocker
Lichtenberg,4.0,D,282,0.2127659574468085,04,Körperverletzung / Sexualdelikt / Elektroschocker
Lichtenberg,5.0,A,34,0.029411764705882353,05,Rückenschmerzen (Nicht traumatische Rückenschmerzen oder ältere Verletzung)
Lichtenberg,5.0,C,1970,0.09441624365482233,05,Rückenschmerzen (Nicht traumatische Rückenschmerzen oder ältere Verletzung)
Lichtenberg,5.0,D,422,0.13033175355450238,05,Rückenschmerzen (Nicht traumatische Rückenschmerzen oder ältere Verletzung)
Lichtenberg,6.0,C,6808,0.14791421856639247,06,Atembeschwerden
Lichtenberg,6.0,D,6475,0.18872586872586872,06,Atembeschwerden
Lichtenberg,6.0,E,66,0.24242424242424243,06,Atembeschwerden
Lichtenberg,7.0,A,150,0.14,07,Verbrennungen (Verbrühungen) / Explosion (Detonation)
Lichtenberg,7.0,B,38,0.13157894736842105,07,Verbrennungen (Verbrühungen) / Explosion (Detonation)
Lichtenberg,7.0,C,48,0.22916666666666666,07,Verbrennungen (Verbrühungen) / Explosion (Detonation)
Lichtenberg,9.0,D,150,0.26,09,"Kreislauf-, Atemstillstand / Tote Person"
Lichtenberg,9.0,E,1066,0.35647279549718575,09,"Kreislauf-, Atemstillstand / Tote Person"
Lichtenberg,10.0,A,687,0.15283842794759825,10,Brustschmerzen / Andere Beschwerden in der Brust (Nicht Traumatisch)
Lichtenberg,10.0,C,4539,0.14144084600132187,10,Brustschmerzen / Andere Beschwerden in der Brust (Nicht Traumatisch)
Lichtenberg,10.0,D,3298,0.1873862947240752,10,Brustschmerzen / Andere Beschwerden in der Brust (Nicht Traumatisch)
Lichtenberg,11.0,D,244,0.23770491803278687,11,Atemwegsverlegung (Durch Fremdkörper)
Lichtenberg,12.0,A,1019,0.1786064769381747,12,Krampfanfall
Lichtenberg,12.0,B,158,0.17088607594936708,12,Krampfanfall
Lichtenberg,12.0,C,698,0.19197707736389685,12,Krampfanfall
Lichtenberg,12.0,D,1006,0.2753479125248509,12,Krampfanfall
Lichtenberg,13.0,C,981,0.15086646279306828,13,Blutzuckerentgleisungen
Lichtenberg,13.0,D,107,0.2897196261682243,13,Blutzuckerentgleisungen
Lichtenberg,15.0,C,125,0.152,15,Stromunfall / Blitzschlag
Lichtenberg,16.0,A,172,0.06395348837209303,16,Augenprobleme / Verletzungen
Lichtenberg,16.0,B,124,0.10483870967741936,16,Augenprobleme / Verletzungen
Lichtenberg,17.0,A,5803,0.1280372221264863,17,Sturz / Absturz
Lichtenberg,17.0,B,11470,0.13583260680034873,17,Sturz / Absturz
Lichtenberg,17.0,C,329,0.13069908814589665,17,Sturz / Absturz
Lichtenberg,17.0,D,2220,0.17117117117117117,17,Sturz / Absturz
Lichtenberg,18.0,B,260,0.06538461538461539,18,Kopfschmerzen
Lichtenberg,18.0,C,997,0.12337011033099297,18,Kopfschmerzen
Lichtenberg,19.0,A,167,0.1317365269461078,19,Herzbeschwerden / Implantierter Defibrillator
Lichtenberg,19.0,C,5886,0.13557594291539246,19,Herzbeschwerden / Implantierter Defibrillator
Lichtenberg,19.0,D,1686,0.19098457888493475,19,Herzbeschwerden / Implantierter Defibrillator
Lichtenberg,20.0,B,91,0.07692307692307693,20,"Hitze-, Kälteprobleme"
Lichtenberg,21.0,A,200,0.03,21,Blutung / Wunden
Lichtenberg,21.0,B,4314,0.11891515994436717,21,Blutung / Wunden
Lichtenberg,21.0,C,128,0.1875,21,Blutung / Wunden
Lichtenberg,21.0,D,1657,0.16113458056729027,21,Blutung / Wunden
Lichtenberg,23.0,B,1425,0.0968421052631579,23,Überdosis / Vergiftung (Einnahme)
Lichtenberg,23.0,C,3359,0.15212860970526942,23,Überdosis / Vergiftung (Einnahme)
Lichtenberg,23.0,D,217,0.2350230414746544,23,Überdosis / Vergiftung (Einnahme)
Lichtenberg,23.0,O,38,0.13157894736842105,23,Überdosis / Vergiftung (Einnahme)
Lichtenberg,24.0,A,46,0.06521739130434782,24,Schwangerschaft / Geburt / Fehlgeburt
Lichtenberg,24.0,B,595,0.15126050420168066,24,Schwangerschaft / Geburt / Fehlgeburt
Lichtenberg,24.0,C,524,0.13358778625954199,24,Schwangerschaft / Geburt / Fehlgeburt
Lichtenberg,24.0,D,942,0.16772823779193205,24,Schwangerschaft / Geburt / Fehlgeburt
Lichtenberg,24.0,O,140,0.03571428571428571,24,Schwangerschaft / Geburt / Fehlgeburt
Lichtenberg,25.0,A,2549,0.0745390349156532,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Lichtenberg,25.0,B,3321,0.13489912676904547,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Lichtenberg,25.0,C,747,0.1499330655957162,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Lichtenberg,25.0,D,493,0.17849898580121704,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Lichtenberg,25.0,O,387,0.056847545219638244,25,Psychiatrie / Abnormales Verhalten / Suizidversuch
Lichtenberg,26.0,A,579,0.05181347150259067,26,Kranke Person (Spezielle Krankheitsbilder)
Lichtenberg,26.0,B,4368,0.057692307692307696,26,Kranke Person (Spezielle Krankheitsbilder)
Lichtenberg,26.0,C,5277,0.1648664013644116,26,Kranke Person (Spezielle Krankheitsbilder)
Lichtenberg,26.0,D,671,0.15648286140089418,26,Kranke Person (Spezielle Krankheitsbilder)
Lichtenberg,27.0,D,57,0.22807017543859648,27,"Stich-, Schuss-, Pfählungsverletzung"
Lichtenberg,28.0,C,3887,0.15950604579367123,28,Schlaganfall / Transitorische Ischämische Attacke (TIA)
Lichtenberg,29.0,A,43,0.3488372093023256,29,Verkehrsunfall
Lichtenberg,29.0,B,504,0.2757936507936508,29,Verkehrsunfall
Lichtenberg,29.0,D,600,0.3016666666666667,29,Verkehrsunfall
Lichtenberg,30.0,A,3297,0.1091901728844404,30,Verletzungen
Lichtenberg,30.0,B,3195,0.13020344287949923,30,Verletzungen
Lichtenberg,30.0,D,520,0.18846153846153846,30,Verletzungen
Lichtenberg,31.0,A,3076,0.14791937581274384,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Lichtenberg,31.0,C,3653,0.1661647960580345,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Lichtenberg,31.0,D,5903,0.2266644079281721,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Lichtenberg,31.0,E,44,0.38636363636363635,31,Bewusstlosigkeit / Ohnmacht (Beinahe-)
Lichtenberg,32.0,B,2027,0.1480019733596448,32,Unklares Geschehen (Person in Notlage)
Lichtenberg,32.0,D,352,0.17329545454545456,32,Unklares Geschehen (Person in Notlage)
Lichtenberg,33.0,A,265,0.1811320754716981,33,Anforderung von Rettungsmittel durch Versorgungseinrichtung / Palliative Medizin / Einweisung
Lichtenberg,33.0,C,202,0.21287128712871287,33,Anforderung von Rettungsmittel durch Versorgungseinrichtung / Palliative Medizin / Einweisung
Marzahn-Hellersdorf,1.0,A,1387,0.04686373467916366,01,"Bauchschmerzen, -beschwerden"
